Ref #,Activity,Project Title,Country,Delivery Partner,Region,SIDS,LDCs,NAP,Status,Approved Date,Financing
SEN-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Senegal,CSE,AF,FALSE,TRUE,FALSE,Closed,"Oct 28, 2015",300000
SEN-RS-002,Support for direct access entities (ES),Upgrading CSE's accreditation category and strengthening project development and implementation capacities,Senegal,CSE,AF,FALSE,TRUE,FALSE,Closed,"May 10, 2017",205000
SEN-RS-003,Strategic Framework (SF),"Building understanding of and enhancing dialogue across the forest, agriculture, livestock and land use sectors in Senegal to support adaptation and mitigation interventions, particularly under the Great Green Wall Initiative",Senegal,FAO,AF,FALSE,TRUE,FALSE,Closed,"Jan 21, 2019",325985
SEN-RS-004,Support for direct access entities (ES),"Developing a pipeline of climate smart and resilient projects involving the private sector, and further strengthening the NDA",Senegal,LBA,AF,FALSE,TRUE,FALSE,Closed,"Feb 7, 2020",552547
SEN-RS-005,Adaptation Planning,Linking National and Sub-national Adaptation Planning in Senegal,Senegal,UNDP,AF,FALSE,TRUE,TRUE,Disbursed,"Feb 29, 2024",2835045
SLB-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening the NDA Capacity and Strategic Engagement of Solomon Islands with the Green Climate Fund,Solomon Islands,SPREP,AP,TRUE,TRUE,FALSE,Disbursed,"Dec 24, 2019",991262
SLE-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Green Climate Fund (GCF) Readiness Support Green Climate Fund (GCF) Readiness Support for Sierra Leone,Sierra Leone,UNEP,AF,FALSE,TRUE,FALSE,Disbursed,"Dec 21, 2020",330171
SLE-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",Enhancing the Resilience of Health Systems to Climate Change and Emerging Outbreak/Pandemics in Sierra Leone,Sierra Leone,WHO,AF,FALSE,TRUE,FALSE,In Legal Processing,"May 31, 2023",250000
SLV-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,El Salvador,Viceministerio de Cooperación para el Desarrollo (VMCD) Deputy Ministry of Development Cooperation,LAC,FALSE,FALSE,FALSE,Cancelled,"Sep 1, 2015",300000
SLV-RS-002,,Building El Salvadors Climate Investment Roadmap for a low carbon and climate resilient sustainable development,El Salvador,CAF,LAC,FALSE,FALSE,FALSE,Disbursed,"Mar 10, 2023",399960
SLV-RS-003,Adaptation Planning,"Agreements, processes, and tools to move towards a climate-resilient society in El Salvador",El Salvador,UNEP,LAC,FALSE,FALSE,TRUE,Disbursed,"Apr 10, 2023",2999444
SLV-RS-004,,Preparatory support for the development of instruments to facilitate the restoration of ecosystems and agroecosystems through the implementation of mixed environmental incentives for climate resilience in El Salvador.,El Salvador,IUCN,LAC,FALSE,FALSE,FALSE,Disbursed,"Mar 21, 2024",499707
SOM-RS-001,Adaptation Planning,Support for Establishing a National Adaptation Plan (NAP) Process for the Federal Republic of Somalia,Somalia,UNDP,AF,FALSE,TRUE,TRUE,Disbursed,"Nov 22, 2019",2957213
SOM-RS-002,,"NDA strengthening, country programming support and project pipeline development in Somalia",Somalia,GWPO,AF,FALSE,TRUE,FALSE,Disbursed,"Dec 1, 2021",671556
SRB-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Developing the capacities of the Republic of Serbia for an effective engagement with the Green Climate Fund,Serbia,UNEP,EE,FALSE,FALSE,FALSE,Closed,"Sep 21, 2016",300000
SRB-RS-002,Adaptation Planning,Adaptation Planning,Serbia,UNDP,EE,FALSE,FALSE,TRUE,Disbursed,"Jul 22, 2019",2100000
SRB-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening Serbia’s  capacities for strategic engagement of private sector into climate financing,Serbia,FAO,EE,FALSE,FALSE,FALSE,Closed,"Sep 29, 2020",560357
SRB-RS-004,,"Increasing national capacity to adapt to climate change through enhanced finance institutions, access to localized climate information and improved climate smart investment frameworks",Serbia,DFAPV_SRB,EE,FALSE,FALSE,FALSE,Closed,"Nov 27, 2020",322450
SSD-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,South Sudan,UNEP,AF,FALSE,TRUE,FALSE,Disbursed,"Jun 1, 2018",300000
STP-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening the capacity of the Direcção Nacional de Planeamento to exercise the role of GCF NDA in STP.,Sao Tome and Principe,AFAP,AF,TRUE,TRUE,FALSE,Closed,"Jan 18, 2018",300000
STP-RS-002,Adaptation Planning,Reduce Sao Tome and Principe’s vulnerability to climate change impacts by strengthening the Country’s capacity to implement an integrated approach to adaptation planning,Sao Tome and Principe,UNEP,AF,TRUE,TRUE,TRUE,Disbursed,"Jun 24, 2020",2963978
STP-RS-003,,Creating institutional capacity for a paradigm-shifting renewable energy and energy efficiency investment program for Sao Tome and Principe,Sao Tome and Principe,UNIDO,AF,TRUE,TRUE,FALSE,Disbursed,"Dec 15, 2021",999991
STP-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)",Enhance capacities of Sao Tome e Principe in addressing the effects of climate change in key sectors of the Blue Economy.,Sao Tome and Principe,FAO,AF,TRUE,TRUE,FALSE,Disbursed,"Mar 30, 2023",999315
SUR-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening NDA through GCF Readiness and Preparatory Support Programme,Suriname,CDB,LAC,TRUE,FALSE,FALSE,Disbursed,"Nov 22, 2019",317923
SUR-RS-002,,Improving the capacity of the Ministry of Agriculture of Suriname to build resilience to climate change in the agriculture sector,Suriname,FAO,LAC,TRUE,FALSE,FALSE,Disbursed,"Dec 15, 2020",496467
SUR-RS-003,,"Strengthening of climate change finance planning processes to enable implementation, monitoring and reporting of climate actions in Suriname",Suriname,FAO,LAC,TRUE,FALSE,FALSE,Disbursed,"Feb 11, 2022",999996
SWZ-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening & country programming,Eswatini,UNDP,AF,FALSE,FALSE,FALSE,Cancelled,"Jan 13, 2016",300000
SWZ-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Eswatini,UNEP,AF,FALSE,FALSE,FALSE,Closed,"Mar 9, 2018",299032
SWZ-RS-003,Adaptation Planning,Building capacity to advance National Adaptation Plan process in Swaziland,Eswatini,UNEP,AF,FALSE,FALSE,TRUE,Disbursed,"Jun 26, 2018",2796400
SWZ-RS-004,Strategic Framework (SF),National framework for leapfrogging to Energy Efficient Appliances and Equipment in Eswatini (Refrigerators and Distribution Transformers) through regulatory and financing mechanism,Eswatini,UNEP,AF,FALSE,FALSE,FALSE,Closed,"Dec 31, 2019",328755
SWZ-RS-005,,Strengthening the NDA institutional and technical capacity to mobilize gender responsive climate finance,Eswatini,GWPO,AF,FALSE,FALSE,FALSE,Disbursed,"Nov 12, 2021",565692
SWZ-RS-006,,Laying the foundations for increased climate adaptation and mitigation  in Eswatinis Agricultural Sector,Eswatini,FAO,AF,FALSE,FALSE,FALSE,Disbursed,"Dec 11, 2021",372245
SWZ-RS-007,"NDA Strengthening, including country programming (SP, NDA, CP)","Preparing for public and private investment in sustainable green infrastructure, green open spaces and urban agriculture for adaptation and mitigation to climate change in urban and peri-urban communities in Eswatini",Eswatini,FAO,AF,FALSE,FALSE,FALSE,Disbursed,"Mar 20, 2023",899776
SWZ-RS-008,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening National Fiduciary Capacity for GCF Accreditation of Eswatini Environment Authority and Eswatini Bank,Eswatini,FAO,AF,FALSE,FALSE,FALSE,Disbursed,"Mar 27, 2024",671424
SYC-RS-001,Support for direct access entities (ES),Indian Ocean Commission accreditation to GCF and support to its member states for accreditation and project development,Seychelles,IOC,AF,TRUE,FALSE,FALSE,Disbursed,"Dec 18, 2017",568784
SYC-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Seychelles,DBS,AF,TRUE,FALSE,FALSE,Disbursed,"Dec 18, 2017",300000
SYC-RS-003,Adaptation Planning,Building capacity to advance the National Adaptation Planning process in the Seychelles,Seychelles,UNEP,AF,TRUE,FALSE,TRUE,Legal Agreement Effective,"Oct 10, 2024",2702467
SYR-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",First Green Climate Fund (GCF) Readiness Programme of the Syrian Arab Republic,Syrian Arab Republic,FAO,AP,FALSE,FALSE,FALSE,Closed,"Dec 26, 2018",482610
SYR-RS-002,Strategic Framework (SF),Technical guidance and support conducting a Technology Needs Assessment,Syrian Arab Republic,UNIDO,AP,FALSE,FALSE,FALSE,Disbursed,"Dec 24, 2019",398274
SYR-RS-003,,"Strengthening the capacity of the Water, Sanitation and Hygiene WASH sector to assess and address the impacts of climate change on the provision of water and sanitation services and to build the project pipeline for water and sanitation projects in the Sy",Syrian Arab Republic,UNICEF,AP,FALSE,FALSE,FALSE,In Legal Processing,"Mar 31, 2023",980198.8
TCD-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Chad,CSE,AF,FALSE,TRUE,FALSE,Closed,"Nov 3, 2015",300000
TCD-RS-002,Adaptation Planning,Increasing the resilience of Chad communities to climate change impacts,Chad,NWF_TZA,AF,FALSE,TRUE,TRUE,Disbursed,"Dec 18, 2019",1006010
TCD-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)","Strengthening capacities and partnerships for assessing mitigation and adaptation opportunities and enabling their implementation in the forestry and land use sectors in the context of the Great Green Wall (GGW), Chad",Chad,FAO,AF,FALSE,TRUE,FALSE,Closed,"Dec 29, 2019",359903
TCD-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)",Updating and operationalizing the Chad Country Programme through increased national capacity & a strong pipeline of projects,Chad,NWF_TZA,AF,FALSE,TRUE,FALSE,Disbursed,"Dec 29, 2020",504161
TCD-RS-005,,Strengthening the Economic and Social Development Agency ADES institutional capacity to become a Direct Access Accredited Entity and support the implementation of Chads climate change programs and strategies.,Chad,ADES,AF,FALSE,TRUE,FALSE,Disbursed,"Jul 7, 2022",415000
TCD-RS-006,,Preparing the Chadian private sector  to mobilize resources to better support low carbon and climate-resilient development,Chad,IFDD_CAN,AF,FALSE,TRUE,FALSE,Legal Agreement Effective,"Jan 11, 2024",246887
TGO-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Togo,CSE,AF,FALSE,TRUE,FALSE,Closed,"Jun 22, 2015",300000
TGO-RS-002,Strategic Framework (SF),Building on readiness achievements to improve Togo’s access to climate finance,Togo,CSE,AF,FALSE,TRUE,FALSE,Disbursed,"Dec 10, 2018",299729
TGO-RS-003,,Enhancing Togo’s Direct Access to GCF and Support for the Development of Climate Finance Strategy,Togo,GGGI,AF,FALSE,TRUE,FALSE,Closed,"Dec 29, 2020",600000
TGO-RS-004,Adaptation Planning,Strenthening National and Regional Capacities for Effective Climate Risk Management in Togo,Togo,FAO,AF,FALSE,TRUE,TRUE,Disbursed,"Mar 16, 2022",2499426
TGO-RS-005,,Strengthening the NDA and climate change governance structure to increase the level of ambition of the climate change agenda and enhance access to climate finance,Togo,CSE,AF,FALSE,TRUE,FALSE,Disbursed,"Apr 6, 2022",540000
TGO-RS-006,Strategic Framework (SF),Strengthening Togos Institutional capacity for a Low-carbon Transport System STILTS,Togo,GGGI,AF,FALSE,TRUE,FALSE,Legal Agreement Effective,"Mar 1, 2024",692371
THA-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening,Thailand,GIZ,AP,FALSE,FALSE,FALSE,Closed,"Jul 3, 2015",292184
THA-RS-002,Strategic Framework (SF),Scaling up Thailand’s climate finance readiness,Thailand,GIZ,AP,FALSE,FALSE,FALSE,Closed,"Jan 29, 2018",627400
THA-RS-003,Strategic Framework (SF),Advancing Thailand’s Access to GCF,Thailand,GGGI,AP,FALSE,FALSE,FALSE,Closed,"Feb 9, 2018",340000
THA-RS-004,Strategic Framework (SF),Enabling readiness for up scaling investments in Building Energy Efficiency for achieving NDC goals in Thailand.,Thailand,UNEP,AP,FALSE,FALSE,FALSE,Closed,"Sep 9, 2019",244120
THA-RS-005,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening the capacities of the Environmental Fund Division to serve as a key Thailand’s national mechanism for climate finance,Thailand,GIZ,AP,FALSE,FALSE,FALSE,Disbursed,"Dec 24, 2019",409142
THA-RS-006,Adaptation Planning,Increasing resilience to climate change impacts in marine and coastal areas along the Gulf of Thailand,Thailand,UNDP,AP,FALSE,FALSE,TRUE,Disbursed,"Aug 21, 2020",3000000
THA-RS-007,Strategic Framework (SF),Developing GCF pipeline of projects from locally-driven climate actions,Thailand,TGO_THA,AP,FALSE,FALSE,FALSE,Disbursed,"Nov 27, 2020",349999
THA-RS-008,,Building project pipeline capacities: Development of GCF concept notes in the transport and health sectors in Thailand,Thailand,GIZ,AP,FALSE,FALSE,FALSE,Disbursed,"Dec 30, 2021",508172
THA-RS-009,,"Readiness Support for the Accreditation of Kasikornbank, Updating of Thailands Country Programme, Development of Climate Finance Strategy, and Design of Blended Circular Economy Financing Facility",Thailand,GGGI,AP,FALSE,FALSE,FALSE,Disbursed,"Jul 4, 2022",550000
TJK-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening Capacity of National Designated Authority for Strategic Engagement with the Green Climate Fund,Tajikistan,Tajikistan,AP,FALSE,FALSE,FALSE,Closed,"Dec 15, 2017",300000
TJK-RS-002,Adaptation Planning,Enabling an Effective National Adaptation Plan (NAP) Process for Tajikistan,Tajikistan,UNDP,AP,FALSE,FALSE,TRUE,Disbursed,"May 18, 2020",2979428
TJK-RS-003,Strategic Framework (SF),"Support the Republic of Tajikistan to strengthen its capacities for monitoring and evaluation of climate finance, identifying potential Direct Access Entities and engaging the private sector on climate change related investments with the Green Climate Fun",Tajikistan,FAO,AP,FALSE,FALSE,FALSE,Disbursed,"Dec 15, 2020",687575
TJK-RS-004,,"Green, Resilient Recovery in Energy and Agriculture sectors in Tajikistan",Tajikistan,Tajikistan,AP,FALSE,FALSE,FALSE,Disbursed,"Dec 11, 2021",444823
TJK-RS-005,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening Tajikistans capacity to manage the climate finance process and prepare quality projects,Tajikistan,GIZ,AP,FALSE,FALSE,FALSE,Legal Agreement Effective,"Jan 20, 2023",640441
TKM-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening Turkmenistan’s NDA through building capacities and elevating stakeholder coordination,Turkmenistan,CAREC_KAZ,AP,FALSE,FALSE,FALSE,Closed,"Jul 31, 2020",534626
TKM-RS-002,Adaptation Planning,Developing a National Adaptation Planning Process in Turkmenistan,Turkmenistan,UNDP,AP,FALSE,FALSE,TRUE,Disbursed,"May 12, 2021",1814767
TKM-RS-003,Strategic Framework (SF),Improving the capacity of Turkmenistan to access climate finance through capacity building and strategic frameworks,Turkmenistan,FAO,AP,FALSE,FALSE,FALSE,Disbursed,"Sep 27, 2023",697465
TLS-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Timor-Leste,UNDP,AP,TRUE,TRUE,FALSE,Closed,"May 26, 2016",300000
TLS-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)","Enhancing human resources, systems and procedures in Timor-Leste to effectively engage with the Green Climate Fund",Timor-Leste,NDCC_TLS,AP,TRUE,TRUE,FALSE,Disbursed,"Jul 4, 2019",695038
TLS-RS-003,Strategic Framework (SF),Enabling Readiness for Capacity Building on Installation and Maintenance of Solar PV in Timor-Leste,Timor-Leste,UNEP,AP,TRUE,TRUE,FALSE,Disbursed,"Jun 24, 2020",304492
TLS-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)","Title of the Readiness support proposal	REDD+ Readiness Support to Timor-Leste: Capacity and Institutional Development",Timor-Leste,FAO,AP,TRUE,TRUE,FALSE,Disbursed,"Nov 27, 2020",499770
TLS-RS-005,,Enhancing climate integration capacity for resilient water resource management in Timor-Leste,Timor-Leste,UNICEF,AP,TRUE,TRUE,FALSE,In Legal Processing,"Mar 21, 2023",200000
TLS-RS-006,,Development of capacity to implement a national climate change plan and strategy in Timor-Leste,Timor-Leste,NDCC_TLS,AP,TRUE,TRUE,FALSE,In Legal Processing,"Mar 21, 2024",800000
TON-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Tonga,MoFNP_TON,AP,TRUE,FALSE,FALSE,Closed,"Oct 28, 2016",300000
TON-RS-002,Strategic Framework (SF),CTCN - Development of an Energy Efficiency Master Plan for Tonga,Tonga,UNEP,AP,TRUE,FALSE,FALSE,Closed,"Apr 10, 2017",200000
TON-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening and Country Programming (Phase 2),Tonga,MoFNP_TON,AP,TRUE,FALSE,FALSE,Disbursed,"Oct 31, 2019",500000
TON-RS-004,Strategic Framework (SF),Assessment and Reform of the Tonga Outer Island Solar Electrification Society (OISES) for engagement with the GCF-Approved Tonga Renewable Energy Project (TREP),Tonga,MoFNP_TON,AP,TRUE,FALSE,FALSE,Disbursed,"Dec 30, 2019",513090
TON-RS-005,Adaptation Planning,Strengthening Adaptation Planning in Tonga,Tonga,MoFNP_TON,AP,TRUE,FALSE,TRUE,Disbursed,"Mar 16, 2020",1681315
TON-RS-006,,Enabling Private Sector Access to Climate Finance toward Strengthening Climate Resilience Development in Tonga,Tonga,TDB Tonga,AP,TRUE,FALSE,FALSE,Disbursed,"Jan 28, 2021",302281
TON-RS-007,,Rapid Readiness Support for Resilient Recovery in the Kingdom of Tonga,Tonga,MoFNP_TON,AP,TRUE,FALSE,FALSE,Disbursed,"Dec 31, 2021",150306
TON-RS-008,,Enhancing Access of Civil Society Organizations CSOs and Disabled People Organizations DPOs to Climate Finance for Building Resilience of Most Vulnerable Groups in Tonga,Tonga,MoFNP_TON,AP,TRUE,FALSE,FALSE,Disbursed,"Dec 31, 2021",400034
TON-RS-009,,Strengthening Resilience of the Water Resources Sector to the Impacts of Climate Change in Tonga,Tonga,MoFNP_TON,AP,TRUE,FALSE,FALSE,Disbursed,"Mar 23, 2023",499419.9
TON-RS-010,,NDA Streghthening and Country Programming Phase 3,Tonga,MoFNP_TON,AP,TRUE,FALSE,FALSE,In Legal Processing,"Feb 29, 2024",1333556
TTO-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Improving the monitoring system for climate change impacts on the agriculture sector in Trinidad and Tobago,Trinidad and Tobago,FAO,LAC,TRUE,FALSE,FALSE,Closed,"Nov 8, 2019",260000
TTO-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening Trinidad and Tobago’s NDA and Developing its Country Programme,Trinidad and Tobago,CCCCC,LAC,TRUE,FALSE,FALSE,Closed,"Nov 8, 2019",662306
TTO-RS-003,,Aligning the Environmental Management Authoritys operational process and procedures with the Green Climate Funds Accreditation Requirements,Trinidad and Tobago,CCCCC,LAC,TRUE,FALSE,FALSE,Closed,"Dec 29, 2020",388794
TTO-RS-004,,Building climate resilience into Trinidad and Tobagos Healthcare System,Trinidad and Tobago,CCCCC,LAC,TRUE,FALSE,FALSE,Closed,"Dec 30, 2020",375986
TTO-RS-005,Adaptation Planning,Strengthening Adaptation Planning processes and capacity for successful implementation of adaptation actions in the Agricultural and Water sectors of Trinidad and Tobago,Trinidad and Tobago,FAO,LAC,TRUE,FALSE,TRUE,Disbursed,"Dec 1, 2022",1499990
TTO-RS-006,Adaptation Planning,Strengthening the evidential basis for adaptation technologies for small holder famers,Trinidad and Tobago,FAO,LAC,TRUE,FALSE,TRUE,In Legal Processing,"Jan 15, 2025",0
TUN-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Tunisia,OSS,AF,FALSE,FALSE,FALSE,Closed,"Feb 24, 2016",300000
TUN-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",Tunisia Readiness support for NDA capacity building and Project pipeline development,Tunisia,OSS,AF,FALSE,FALSE,FALSE,Closed,"Feb 20, 2019",330000
TUN-RS-003,Support for direct access entities (ES),Technical assistance project to facilitate APIA’s accreditation process to the GCF,Tunisia,APIA,AF,FALSE,FALSE,FALSE,Disbursed,"Dec 29, 2020",404285
TUN-RS-004,,Development of Strategic Framework for upgradation to a smart water network system through technological interventions in Sousse and Monastir in Tunisia,Tunisia,UNEP,AF,FALSE,FALSE,FALSE,Disbursed,"Apr 22, 2021",437280
TUN-RS-005,Adaptation Planning,Food Security and Adaptation Priorities in the Agricultural Sector in Tunisia,Tunisia,FAO,AF,FALSE,FALSE,TRUE,Disbursed,"Jul 29, 2021",954068
TUN-RS-006,Adaptation Planning,National Adaptation Plan: Advancing risk-informed development and land-use planning in Tunisia,Tunisia,UNDP,AF,FALSE,FALSE,TRUE,Disbursed,"Jul 29, 2021",1998520
TUV-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)","Title of the Readiness support proposal	Institutional Strengthening of Tuvalu’s NDA and Preparation of Country Programme",Tuvalu,MOF_TUV,AP,TRUE,TRUE,FALSE,Disbursed,"Dec 24, 2019",618534
TUV-RS-002,Adaptation Planning,Development of Tuvalu’s National Adaptation Plan (NAP) to advance medium and long-term adaptation planning,Tuvalu,SPREP,AP,TRUE,TRUE,TRUE,Disbursed,"Jan 18, 2021",3000000
TUV-RS-003,,Resilient Recovery Rapid Readiness Support in Tuvalu,Tuvalu,MoFED_TUV,AP,TRUE,TRUE,FALSE,Disbursed,"Dec 30, 2021",278493
TUV-RS-004,,Tuvalu Readiness 2 - Accessing Climate Finance for Tuvalu,Tuvalu,MoFED_TUV,AP,TRUE,TRUE,FALSE,Disbursed,"Dec 13, 2023",2247779
TZA-RS-001,Strategic Framework (SF),National framework for leapfrogging to Energy Efficient Appliances and Equipment in Tanzania (Refrigerators and Distribution Transformers) through regulatory and financing mechanism,Tanzania,UNEP,AF,FALSE,TRUE,FALSE,Disbursed,"Dec 31, 2019",347838
TZA-RS-002,Adaptation Planning,Integrating Climate Change Adaptation into Tanzania’s Planning Processes.,Tanzania,UNDP,AF,FALSE,TRUE,TRUE,Disbursed,"Aug 5, 2021",2986412
UGA-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support to strengthen Uganda’s engagement with the GCF,Uganda,GGGI,AF,FALSE,TRUE,FALSE,Disbursed,"Jan 9, 2019",700593
UGA-RS-002,Adaptation Planning,Strengthening Adaptation Planning in Uganda,Uganda,UNEP,AF,FALSE,TRUE,TRUE,Disbursed,"Jun 22, 2021",2937751
URY-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Green Climate Fund Readiness and Preparatory Support – Uruguay,Uruguay,UNDP,LAC,FALSE,FALSE,FALSE,Closed,"May 22, 2017",370000
URY-RS-002,Adaptation Planning,Adaptation Planning,Uruguay,UNDP,LAC,FALSE,FALSE,TRUE,Closed,"Jan 8, 2018",2735615
URY-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Green Climate Fund Readiness and Preparatory Support – Uruguay - Second phase,Uruguay,UNDP,LAC,FALSE,FALSE,FALSE,Closed,"Dec 4, 2018",509696
URY-RS-004,Support for direct access entities (ES),CND capacity strengthening for direct access to GCF in Uruguay,Uruguay,CND,LAC,FALSE,FALSE,FALSE,Closed,"Dec 13, 2018",91810
URY-RS-005,Support for direct access entities (ES),CND capacity strengthening for direct access to GCF in Uruguay II,Uruguay,CND,LAC,FALSE,FALSE,FALSE,Closed,"Nov 28, 2019",150000
URY-RS-006,,Strengthening capacities to scale up climate financing in Uruguay,Uruguay,UNDP,LAC,FALSE,FALSE,FALSE,Closed,"Dec 31, 2020",593760
URY-RS-007,,Enhancing Uruguays technical capacities and pipeline robustness to access GCF funding,Uruguay,CND,LAC,FALSE,FALSE,FALSE,Disbursed,"Feb 28, 2022",428703
URY-RS-008,,Enhancing the governance of gender-responsive climate change adaptation and mitigation planning and financing in key sectors and territories in Uruguay,Uruguay,UNWomen_USA,LAC,FALSE,FALSE,FALSE,In Legal Processing,"Apr 6, 2022",235713
URY-RS-009,,"Enhancing capacities, information and tools in Uruguays public and private sector to increase private investment in climate change",Uruguay,CND,LAC,FALSE,FALSE,FALSE,Disbursed,"Feb 16, 2023",442146
URY-RS-010,,Aligning and increasing public and private financial flows towards Uruguay climate commitments and priorities,Uruguay,UNDP,LAC,FALSE,FALSE,FALSE,Disbursed,"Feb 20, 2024",999952
UZB-RS-001,Adaptation Planning,Sector-driven National Adaptation Plan (NAP) to advance medium- and long-term adaptation planning in Uzbekistan,Uzbekistan,UNDP,AP,FALSE,FALSE,TRUE,Disbursed,"Oct 24, 2019",1748959
UZB-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",GCF Readiness project for Uzbekistan,Uzbekistan,Uzhydromet_UZB,AP,FALSE,FALSE,FALSE,Disbursed,"Dec 24, 2019",476360
VCT-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Saint Vincent and the Grenadines,"Saint Vincent and the Grenadines, Ministry of Economic Planning, Sustainable Development, Industry, Labour and Information",LAC,TRUE,FALSE,FALSE,Closed,"Feb 21, 2017",300000
VCT-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)","NDA Strengthening, Country Programming and Access to Climate Finance",Saint Vincent and the Grenadines,CCCCC,LAC,TRUE,FALSE,FALSE,Closed,"Nov 22, 2019",627346
VCT-RS-003,,Resilient Recovery Rapid Readiness Support in St. Vincent and the Grenadines,Saint Vincent and the Grenadines,FAO,LAC,TRUE,FALSE,FALSE,Closed,"Jul 29, 2021",299839
VCT-RS-004,,"Capacity Building to support Institutional Strengthening, Planning, and Programming to enable increased Climate Finance mobilization for Saint Vincent and the Grenadines",Saint Vincent and the Grenadines,CCCCC,LAC,TRUE,FALSE,FALSE,Disbursed,"Feb 25, 2022",700000
VCT-RS-005,Adaptation Planning,Saint Vincent and the Grenadines:  Pursuing Climate Resilient Development by Enhancing the National Adaptation Planning Process [SVG-NAP],Saint Vincent and the Grenadines,CCCCC,LAC,TRUE,FALSE,TRUE,Disbursed,"May 4, 2023",1451828
VCT-RS-006,,"Strengthening SVGs National Capacity to Accelerate Climate Action by addressing its Institutional, Technical and Climate Financing needs through the implementation of the Readiness Needs Assessment Report and Action Plan.",Saint Vincent and the Grenadines,CCCCC,LAC,TRUE,FALSE,FALSE,Disbursed,"Feb 28, 2024",1000000
VEN-RS-001,,Strengthening the NDA of the Bolivarian Republic of Venezuela through the GCF Readiness and Preparatory Support Program,Venezuela (Bolivarian Republic of),UNDP,LAC,FALSE,FALSE,FALSE,Disbursed,"Mar 29, 2023",573137
VEN-RS-002,Adaptation Planning,"National Adaptation Plan NAP in the Agriculture, Fisheries and Water Resources sector",Venezuela (Bolivarian Republic of),FAO,LAC,FALSE,FALSE,TRUE,Disbursed,"Feb 22, 2024",2983267
VNM-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Viet Nam,"Vietnam, Ministry of Planning and Investment (MPI)",AP,FALSE,FALSE,FALSE,Closed,"Jun 16, 2017",299624
VNM-RS-002,Adaptation Planning,Viet Nam National Adaptation Plan (NAP) Development and Operationalisation Support Project,Viet Nam,UNDP,AP,FALSE,FALSE,TRUE,Disbursed,"Dec 18, 2019",1939035
VNM-RS-003,,Strengthening capacity to accelerate green finance and development of country-driven project formulation in Viet Nam,Viet Nam,"Vietnam, Ministry of Planning and Investment (MPI)",AP,FALSE,FALSE,FALSE,Cancelled,"Dec 15, 2021",1000000
VNM-RS-004,,Strengthening capacity to accelerate green finance and development of country-driven project formulation in Viet Nam,Viet Nam,VDB,AP,FALSE,FALSE,FALSE,In Legal Processing,"May 8, 2024",1000000
